ID_1 ID_2 missing oldID newID Country EthnicGp Sex Family Relationship Father Mother
NA19161 NA19161 0.00117925 NA19161 NA19161 Nigeria YRI 1 Y056 child NA19160 NA19159
NA19171 NA19171 0.00117925 NA19171 NA19171 Nigeria YRI 1 Y047 father 0 0
NA19172 NA19172 0.00147406 NA19172 NA19172 Nigeria YRI 2 Y047 mother 0 0
NA19173 NA19173 0.0026533 NA19173 NA19173 Nigeria YRI 1 Y047 child NA19171 NA19172
NA19174 NA19174 0.00235849 NA19174 NA19174 Nigeria YRI 1 Y100 child NA19117 NA19118
NA19175 NA19175 0.00117925 NA19175 NA19175 Nigeria YRI 1 Y044 father 0 0
NA19177 NA19177 0.00117925 NA19177 NA19177 Nigeria YRI 1 Y044 child NA19175 0
NA19180 NA19180 0.00294811 NA19180 NA19180 Nigeria YRI 0 Y038 child 0 0
NA19183 NA19183 0.00117925 NA19183 NA19183 Nigeria YRI 0 Y052 child 0 0
NA19184 NA19184 0.000294811 NA19184 NA19184 Nigeria YRI 1 Y039 father 0 0
NA19185 NA19185 0.000884434 NA19185 NA19185 Nigeria YRI 2 Y039 mother 0 0
NA19186 NA19186 0.00235849 NA19186 NA19186 Nigeria YRI 1 Y039 child NA19184 NA19185
NA19189 NA19189 0.00235849 NA19189 NA19189 Nigeria YRI 1 Y111 father 0 0
NA19190 NA19190 0.000294811 NA19190 NA19190 Nigeria YRI 2 Y111 mother 0 0
NA19191 NA19191 0.000884434 NA19191 NA19191 Nigeria YRI 1 Y111 child NA19189 NA19190
NA19194 NA19194 0.0185731 NA19194 NA19194 Nigeria YRI 1 Y112 child 0 0
NA19197 NA19197 0.00206368 NA19197 NA19197 Nigeria YRI 2 Y035 mother 0 0
NA19198 NA19198 0.0053066 NA19198 NA19198 Nigeria YRI 1 Y035 father 0 0
NA19199 NA19199 0.00324292 NA19199 NA19199 Nigeria YRI 0 Y035 child NA19198 NA19197
NA19200 NA19200 0.00471698 NA19200 NA19200 Nigeria YRI 1 Y045 father 0 0
NA19201 NA19201 0.000294811 NA19201 NA19201 Nigeria YRI 0 Y045 mother 0 0
NA19202 NA19202 0.00206368 NA19202 NA19202 Nigeria YRI 0 Y045 child NA19200 NA19201
NA19204 NA19204 0.00176887 NA19204 NA19204 Nigeria YRI 2 Y048 mother 0 0
NA19205 NA19205 0.00206368 NA19205 NA19205 Nigeria YRI 1 Y048 child 0 NA19204
NA19206 NA19206 0.00235849 NA19206 NA19206 Nigeria YRI 0 Y051 mother 0 0
NA19207 NA19207 0.00147406 NA19207 NA19207 Nigeria YRI 1 Y051 father 0 0
NA19208 NA19208 0.00147406 NA19208 NA19208 Nigeria YRI 1 Y051 child NA19207 NA19206
NA19209 NA19209 0.000294811 NA19209 NA19209 Nigeria YRI 2 Y050 mother 0 0
NA19210 NA19210 0.00235849 NA19210 NA19210 Nigeria YRI 1 Y050 father 0 0
NA19211 NA19211 0.00324292 NA19211 NA19211 Nigeria YRI 1 Y050 child NA19210 NA19209
NA19213 NA19213 0.00294811 NA19213 NA19213 Nigeria YRI 1 Y110 father 0 0
NA19214 NA19214 0.00235849 NA19214 NA19214 Nigeria YRI 0 Y110 mother 0 0
NA19215 NA19215 0.00176887 NA19215 NA19215 Nigeria YRI 0 Y110 child NA19213 NA19214
NA19221 NA19221 0.00117925 NA19221 NA19221 Nigeria YRI 0 Y058 child NA19223 NA19222
NA19222 NA19222 0.00235849 NA19222 NA19222 Nigeria YRI 2 Y058 mother 0 0
NA19223 NA19223 0.00117925 NA19223 NA19223 Nigeria YRI 1 Y058 father 0 0
NA19224 NA19224 0.00117925 NA19224 NA19224 Nigeria YRI 1 Y057 child 0 NA19225
NA19225 NA19225 0.00353774 NA19225 NA19225 Nigeria YRI 2 Y057 mother 0 0
NA19235 NA19235 0.000294811 NA19235 NA19235 Nigeria YRI 2 Y116 mother 0 0
NA19236 NA19236 0.00117925 NA19236 NA19236 Nigeria YRI 1 Y116 father 0 0
NA19237 NA19237 0.00147406 NA19237 NA19237 Nigeria YRI 0 Y116 child NA19236 NA19235
NA19238 NA19238 0.0026533 NA19238 NA19238 Nigeria YRI 0 Y117 mother 0 0
NA19239 NA19239 0.00117925 NA19239 NA19239 Nigeria YRI 1 Y117 father 0 0
NA19240 NA19240 0.000884434 NA19240 NA19240 Nigeria YRI 0 Y117 child NA19239 NA19238
NA19247 NA19247 0.000884434 NA19247 NA19247 Nigeria YRI 2 Y120 mother 0 0
NA19248 NA19248 0.000589623 NA19248 NA19248 Nigeria YRI 1 Y120 father 0 0
NA19249 NA19249 0.00795991 NA19249 NA19249 Nigeria YRI 1 Y120 child NA19248 NA19247
NA19252 NA19252 0.00206368 NA19252 NA19252 Nigeria YRI 1 Y025 child 0 NA18907
NA19256 NA19256 0.00176887 NA19256 NA19256 Nigeria YRI 1 Y092 father 0 0
NA19257 NA19257 0 NA19257 NA19257 Nigeria YRI 2 Y092 mother 0 0
NA19258 NA19258 0.0132665 NA19258 NA19258 Nigeria YRI 1 Y092 child NA19256 NA19257
NA19307 NA19307 0.00117925 NA19307 NA19307 Kenya LWK 1 0 0 0 0
NA19308 NA19308 0.000884434 NA19308 NA19308 Kenya LWK 1 0 0 0 0
NA19309 NA19309 0.000884434 NA19309 NA19309 Kenya LWK 1 0 0 0 0
NA19310 NA19310 0.00206368 NA19310 NA19310 Kenya LWK 2 0 0 0 0
NA19311 NA19311 0.000884434 NA19311 NA19311 Kenya LWK 1 0 0 0 0
NA19312 NA19312 0.000294811 NA19312 NA19312 Kenya LWK 1 0 0 0 0
NA19313 NA19313 0.00117925 NA19313 NA19313 Kenya LWK 2 0 0 0 0
NA19314 NA19314 0.0026533 NA19314 NA19314 Kenya LWK 0 0 0 0 0
NA19315 NA19315 0.00560142 NA19315 NA19315 Kenya LWK 2 0 0 0 0
NA19316 NA19316 0.00206368 NA19316 NA19316 Kenya LWK 2 0 0 0 0
NA19317 NA19317 0.00235849 NA19317 NA19317 Kenya LWK 1 0 0 0 0
NA19318 NA19318 0.00353774 NA19318 NA19318 Kenya LWK 1 0 0 0 0
NA19319 NA19319 0.000884434 NA19319 NA19319 Kenya LWK 1 0 0 0 0
NA19321 NA19321 0.00294811 NA19321 NA19321 Kenya LWK 2 0 0 0 0
NA19324 NA19324 0.00117925 NA19324 NA19324 Kenya LWK 2 0 0 0 0
NA19327 NA19327 0.00117925 NA19327 NA19327 Kenya LWK 2 0 0 0 0
NA19328 NA19328 0.00176887 NA19328 NA19328 Kenya LWK 2 0 0 0 0
NA19331 NA19331 0.00176887 NA19331 NA19331 Kenya LWK 1 0 0 0 0
NA19332 NA19332 0.00117925 NA19332 NA19332 Kenya LWK 2 0 0 0 0
NA19334 NA19334 0.000589623 NA19334 NA19334 Kenya LWK 1 0 0 0 0
NA19338 NA19338 0.00147406 NA19338 NA19338 Kenya LWK 2 0 0 0 0
NA19346 NA19346 0.000589623 NA19346 NA19346 Kenya LWK 1 0 0 0 0
NA19347 NA19347 0.00560142 NA19347 NA19347 Kenya LWK 1 0 0 0 0
NA19350 NA19350 0.00206368 NA19350 NA19350 Kenya LWK 1 0 0 0 0
NA19351 NA19351 0.00176887 NA19351 NA19351 Kenya LWK 2 0 0 0 0
NA19352 NA19352 0.00147406 NA19352 NA19352 Kenya LWK 1 0 0 0 0
NA19355 NA19355 0.000589623 NA19355 NA19355 Kenya LWK 2 0 0 0 0
NA19359 NA19359 0.00147406 NA19359 NA19359 Kenya LWK 1 0 0 0 0
NA19360 NA19360 0.0026533 NA19360 NA19360 Kenya LWK 1 0 0 0 0
NA19371 NA19371 0.00117925 NA19371 NA19371 Kenya LWK 1 0 0 0 0
NA19372 NA19372 0.000294811 NA19372 NA19372 Kenya LWK 1 0 0 0 0
NA19373 NA19373 0 NA19373 NA19373 Kenya LWK 1 0 0 0 0
NA19374 NA19374 0.000294811 NA19374 NA19374 Kenya LWK 1 0 0 0 0
NA19375 NA19375 0.000884434 NA19375 NA19375 Kenya LWK 1 0 0 0 0
NA19376 NA19376 0.00206368 NA19376 NA19376 Kenya LWK 1 0 0 0 0
NA19377 NA19377 0.000294811 NA19377 NA19377 Kenya LWK 2 0 0 0 0
NA19379 NA19379 0.00147406 NA19379 NA19379 Kenya LWK 2 0 0 0 0
NA19380 NA19380 0.000589623 NA19380 NA19380 Kenya LWK 1 0 0 0 0
NA19381 NA19381 0.000294811 NA19381 NA19381 Kenya LWK 2 0 0 0 0
NA19382 NA19382 0.00176887 NA19382 NA19382 Kenya LWK 1 0 0 0 0
NA19383 NA19383 0.00795991 NA19383 NA19383 Kenya LWK 1 0 0 0 0
NA19384 NA19384 0.000294811 NA19384 NA19384 Kenya LWK 1 0 0 0 0
NA19385 NA19385 0.00117925 NA19385 NA19385 Kenya LWK 1 0 0 0 0
NA19390 NA19390 0.00147406 NA19390 NA19390 Kenya LWK 2 0 0 0 0
NA19391 NA19391 0.00176887 NA19391 NA19391 Kenya LWK 2 0 0 0 0
NA19393 NA19393 0.000589623 NA19393 NA19393 Kenya LWK 1 0 0 0 0
NA19394 NA19394 0.00117925 NA19394 NA19394 Kenya LWK 1 0 0 0 0
NA19395 NA19395 0.00324292 NA19395 NA19395 Kenya LWK 2 0 0 0 0
NA19396 NA19396 0.000589623 NA19396 NA19396 Kenya LWK 2 0 0 0 0
NA19397 NA19397 0.000589623 NA19397 NA19397 Kenya LWK 1 0 0 0 0
NA19398 NA19398 0.00147406 NA19398 NA19398 Kenya LWK 2 0 0 0 0
NA19399 NA19399 0.00117925 NA19399 NA19399 Kenya LWK 2 0 0 0 0
NA19401 NA19401 0.000589623 NA19401 NA19401 Kenya LWK 2 0 0 0 0
NA19403 NA19403 0.00147406 NA19403 NA19403 Kenya LWK 2 0 0 0 0
NA19404 NA19404 0.00117925 NA19404 NA19404 Kenya LWK 2 0 0 0 0
NA19428 NA19428 0.000589623 NA19428 NA19428 Kenya LWK 1 0 0 0 0
NA19429 NA19429 0.00383255 NA19429 NA19429 Kenya LWK 1 0 0 0 0
NA19430 NA19430 0.000884434 NA19430 NA19430 Kenya LWK 1 0 0 0 0
NA19431 NA19431 0.0026533 NA19431 NA19431 Kenya LWK 2 0 0 0 0
NA19434 NA19434 0.00176887 NA19434 NA19434 Kenya LWK 2 0 0 0 0
NA19435 NA19435 0.000589623 NA19435 NA19435 Kenya LWK 2 0 0 0 0
NA19436 NA19436 0.00235849 NA19436 NA19436 Kenya LWK 2 0 0 0 0
NA19437 NA19437 0.00147406 NA19437 NA19437 Kenya LWK 2 0 0 0 0
NA19438 NA19438 0.00235849 NA19438 NA19438 Kenya LWK 2 0 0 0 0
NA19439 NA19439 0.00147406 NA19439 NA19439 Kenya LWK 2 0 0 0 0
NA19440 NA19440 0.00412736 NA19440 NA19440 Kenya LWK 2 0 0 0 0
NA19443 NA19443 0.000294811 NA19443 NA19443 Kenya LWK 1 0 0 0 0
NA19444 NA19444 0.00117925 NA19444 NA19444 Kenya LWK 1 0 0 0 0
NA19445 NA19445 0.00147406 NA19445 NA19445 Kenya LWK 2 0 0 0 0
NA19446 NA19446 0.00206368 NA19446 NA19446 Kenya LWK 2 0 0 0 0
NA19448 NA19448 0.00383255 NA19448 NA19448 Kenya LWK 1 0 0 0 0
NA19449 NA19449 0.000884434 NA19449 NA19449 Kenya LWK 2 0 0 0 0
NA19451 NA19451 0.000884434 NA19451 NA19451 Kenya LWK 1 0 0 0 0
NA19452 NA19452 0.00206368 NA19452 NA19452 Kenya LWK 1 0 0 0 0
NA19453 NA19453 0.00147406 NA19453 NA19453 Kenya LWK 1 0 0 0 0
NA19455 NA19455 0.00147406 NA19455 NA19455 Kenya LWK 1 0 0 0 0
NA19456 NA19456 0.000884434 NA19456 NA19456 Kenya LWK 2 0 0 0 0
NA19457 NA19457 0.000294811 NA19457 NA19457 Kenya LWK 2 0 0 0 0
NA19461 NA19461 0.00176887 NA19461 NA19461 Kenya LWK 1 0 0 0 0
NA19462 NA19462 0.00501179 NA19462 NA19462 Kenya LWK 2 0 0 0 0
NA19463 NA19463 0.000294811 NA19463 NA19463 Kenya LWK 2 0 0 0 0
NA19466 NA19466 0.000884434 NA19466 NA19466 Kenya LWK 1 0 0 0 0
NA19467 NA19467 0.000589623 NA19467 NA19467 Kenya LWK 2 0 0 0 0
NA19468 NA19468 0.00147406 NA19468 NA19468 Kenya LWK 2 0 0 0 0
NA19469 NA19469 0.000589623 NA19469 NA19469 Kenya LWK 2 0 0 0 0
NA19470 NA19470 0.000589623 NA19470 NA19470 Kenya LWK 2 0 0 0 0
NA19471 NA19471 0.00294811 NA19471 NA19471 Kenya LWK 2 0 0 0 0
NA19472 NA19472 0.000589623 NA19472 NA19472 Kenya LWK 2 0 0 0 0
NA19473 NA19473 0.000589623 NA19473 NA19473 Kenya LWK 2 0 0 0 0
NA19474 NA19474 0.00117925 NA19474 NA19474 Kenya LWK 2 0 0 0 0
NA19625 NA19625 0.000294811 NA19625 NA19625 Afro-American ASW 2 2357 child 0 0
NA19648 NA19648 0.0026533 NA19648 NA19648 Mexico MXL 2 m001 mother 0 0
NA19649 NA19649 0.00147406 NA19649 NA19649 Mexico MXL 1 m001 father 0 0
NA19650 NA19650 0.00147406 NA19650 NA19650 Mexico MXL 1 m001 child NA19649 NA19648
NA19651 NA19651 0.00117925 NA19651 NA19651 Mexico MXL 2 m005 mother 0 0
NA19652 NA19652 0.00117925 NA19652 NA19652 Mexico MXL 1 m005 father 0 0
NA19653 NA19653 0.00235849 NA19653 NA19653 Mexico MXL 0 m005 child NA19652 NA19651
NA19654 NA19654 0.000589623 NA19654 NA19654 Mexico MXL 2 m006 mother 0 0
NA19655 NA19655 0.000884434 NA19655 NA19655 Mexico MXL 1 m006 father 0 0
NA19656 NA19656 0.00235849 NA19656 NA19656 Mexico MXL 0 m006 child NA19655 NA19654
NA19657 NA19657 0.000589623 NA19657 NA19657 Mexico MXL 2 m007 mother 0 0
NA19658 NA19658 0.000294811 NA19658 NA19658 Mexico MXL 1 m007 father 0 0
NA19659 NA19659 0.00147406 NA19659 NA19659 Mexico MXL 0 m007 child NA19658 NA19657
NA19660 NA19660 0.000589623 NA19660 NA19660 Mexico MXL 2 m008 mother 0 0
NA19661 NA19661 0.00117925 NA19661 NA19661 Mexico MXL 1 m008 father 0 0
NA19662 NA19662 0.00147406 NA19662 NA19662 Mexico MXL 0 m008 child NA19661 NA19660
NA19663 NA19663 0.000589623 NA19663 NA19663 Mexico MXL 2 m012 mother 0 0
NA19664 NA19664 0.0026533 NA19664 NA19664 Mexico MXL 1 m012 father 0 0
NA19665 NA19665 0.00176887 NA19665 NA19665 Mexico MXL 0 m012 child NA19664 NA19663
NA19669 NA19669 0.000884434 NA19669 NA19669 Mexico MXL 0 m002 mother 0 0
NA19670 NA19670 0.000589623 NA19670 NA19670 Mexico MXL 1 m002 father 0 0
NA19671 NA19671 0.00206368 NA19671 NA19671 Mexico MXL 0 m002 child NA19670 NA19669
NA19672 NA19672 0.00383255 NA19672 NA19672 Mexico MXL 2 2382 mother 0 0
NA19675 NA19675 0.000589623 NA19675 NA19675 Mexico MXL 2 m004 mother 0 0
NA19676 NA19676 0.00353774 NA19676 NA19676 Mexico MXL 1 m004 father 0 0
NA19677 NA19677 0.000589623 NA19677 NA19677 Mexico MXL 0 m004 child NA19676 NA19675
NA19678 NA19678 0.000884434 NA19678 NA19678 Mexico MXL 2 m009 mother 0 0
NA19679 NA19679 0.00147406 NA19679 NA19679 Mexico MXL 1 m009 father 0 0
NA19680 NA19680 0.00147406 NA19680 NA19680 Mexico MXL 0 m009 child NA19679 NA19678
NA19681 NA19681 0.000589623 NA19681 NA19681 Mexico MXL 2 m010 mother 0 0
NA19682 NA19682 0.000884434 NA19682 NA19682 Mexico MXL 1 m010 father 0 0
NA19683 NA19683 0.00147406 NA19683 NA19683 Mexico MXL 0 m010 child NA19682 NA19681
NA19684 NA19684 0.00206368 NA19684 NA19684 Mexico MXL 2 m011 mother 0 0
NA19685 NA19685 0.00176887 NA19685 NA19685 Mexico MXL 1 m011 father 0 0
NA19686 NA19686 0.000589623 NA19686 NA19686 Mexico MXL 0 m011 child NA19685 NA19684
NA19700 NA19700 0.00147406 NA19700 NA19700 Afro-American ASW 1 2367 father 0 0
NA19701 NA19701 0 NA19701 NA19701 Afro-American ASW 2 2367 mother 0 0
NA19702 NA19702 0.000589623 NA19702 NA19702 Afro-American ASW 1 2367 child NA19700 NA19701
NA19703 NA19703 0.00147406 NA19703 NA19703 Afro-American ASW 1 2368 father 0 0
NA19704 NA19704 0.000589623 NA19704 NA19704 Afro-American ASW 2 2368 mother 0 0
NA19705 NA19705 0.00117925 NA19705 NA19705 Afro-American ASW 1 2368 child NA19703 NA19704
NA19707 NA19707 0.000884434 NA19707 NA19707 Afro-American ASW 2 2369 mother 0 0
NA19708 NA19708 0.00147406 NA19708 NA19708 Afro-American ASW 0 2369 child 0 NA19707
NA19711 NA19711 0.000589623 NA19711 NA19711 Afro-American ASW 1 2371 father 0 0
NA19712 NA19712 0.00206368 NA19712 NA19712 Afro-American ASW 2 2371 mother 0 0
NA19713 NA19713 0.000294811 NA19713 NA19713 Afro-American ASW 2 2436 mother 0 0
NA19714 NA19714 0.00648585 NA19714 NA19714 Afro-American ASW 0 2437 child 0 NA19985
NA19716 NA19716 0.00147406 NA19716 NA19716 Mexico MXL 2 m014 mother 0 0
NA19717 NA19717 0.00235849 NA19717 NA19717 Mexico MXL 1 m014 father 0 0
NA19718 NA19718 0.0026533 NA19718 NA19718 Mexico MXL 0 m014 child NA19717 NA19716
NA19719 NA19719 0.000884434 NA19719 NA19719 Mexico MXL 2 m015 mother 0 0
NA19720 NA19720 0.000589623 NA19720 NA19720 Mexico MXL 1 m015 father 0 0
NA19721 NA19721 0.00206368 NA19721 NA19721 Mexico MXL 0 m015 child NA19720 NA19719
NA19722 NA19722 0.00176887 NA19722 NA19722 Mexico MXL 2 m016 mother 0 0
NA19723 NA19723 0.00147406 NA19723 NA19723 Mexico MXL 1 m016 father 0 0
NA19724 NA19724 0.00117925 NA19724 NA19724 Mexico MXL 1 m016 child NA19723 NA19722
NA19725 NA19725 0.000884434 NA19725 NA19725 Mexico MXL 2 m017 mother 0 0
NA19726 NA19726 0.00383255 NA19726 NA19726 Mexico MXL 1 m017 father 0 0
NA19727 NA19727 0.000884434 NA19727 NA19727 Mexico MXL 1 m017 child NA19726 NA19725
NA19728 NA19728 0.000589623 NA19728 NA19728 Mexico MXL 2 m018 mother 0 0
NA19729 NA19729 0.000884434 NA19729 NA19729 Mexico MXL 1 m018 father 0 0
NA19730 NA19730 0.00353774 NA19730 NA19730 Mexico MXL 0 m018 child NA19729 NA19728
NA19731 NA19731 0.00117925 NA19731 NA19731 Mexico MXL 2 m019 mother 0 0
NA19732 NA19732 0.00206368 NA19732 NA19732 Mexico MXL 1 m019 father 0 0
NA19733 NA19733 0.000589623 NA19733 NA19733 Mexico MXL 0 m019 child NA19732 NA19731
NA19734 NA19734 0.00147406 NA19734 NA19734 Mexico MXL 2 2393 mother 0 0
NA19735 NA19735 0.00147406 NA19735 NA19735 Mexico MXL 1 2393 father 0 0
NA19737 NA19737 0.00117925 NA19737 NA19737 Mexico MXL 2 2394 mother 0 0
NA19738 NA19738 0.00176887 NA19738 NA19738 Mexico MXL 1 2394 father 0 0
NA19740 NA19740 0.00117925 NA19740 NA19740 Mexico MXL 2 2395 mother 0 0
NA19741 NA19741 0.00117925 NA19741 NA19741 Mexico MXL 1 2395 father 0 0
NA19746 NA19746 0.000884434 NA19746 NA19746 Mexico MXL 2 m023 mother 0 0
NA19747 NA19747 0.000884434 NA19747 NA19747 Mexico MXL 1 m023 father 0 0
NA19748 NA19748 0.00147406 NA19748 NA19748 Mexico MXL 0 m023 child NA19747 NA19746
NA19749 NA19749 0.000884434 NA19749 NA19749 Mexico MXL 2 m024 mother 0 0
NA19750 NA19750 0.00294811 NA19750 NA19750 Mexico MXL 1 m024 father 0 0
NA19751 NA19751 0.00206368 NA19751 NA19751 Mexico MXL 1 m024 child NA19750 NA19749
NA19752 NA19752 0.0026533 NA19752 NA19752 Mexico MXL 2 2401 mother 0 0
NA19753 NA19753 0.000884434 NA19753 NA19753 Mexico MXL 1 2401 father 0 0
NA19755 NA19755 0.00412736 NA19755 NA19755 Mexico MXL 2 m026 mother 0 0
NA19756 NA19756 0.0026533 NA19756 NA19756 Mexico MXL 1 m026 father 0 0
NA19757 NA19757 0.00147406 NA19757 NA19757 Mexico MXL 1 m026 child NA19756 NA19755
NA19758 NA19758 0.00235849 NA19758 NA19758 Mexico MXL 2 m027 mother 0 0
NA19759 NA19759 0.00147406 NA19759 NA19759 Mexico MXL 1 m027 father 0 0
NA19760 NA19760 0.00235849 NA19760 NA19760 Mexico MXL 0 m027 child NA19759 NA19758
NA19761 NA19761 0.00117925 NA19761 NA19761 Mexico MXL 2 m028 mother 0 0
NA19762 NA19762 0.00147406 NA19762 NA19762 Mexico MXL 1 m028 father 0 0
NA19763 NA19763 0.00412736 NA19763 NA19763 Mexico MXL 0 m028 child NA19762 NA19761
NA19764 NA19764 0.00206368 NA19764 NA19764 Mexico MXL 2 2405 mother 0 0
NA19770 NA19770 0.000884434 NA19770 NA19770 Mexico MXL 2 m031 mother 0 0
NA19771 NA19771 0.000884434 NA19771 NA19771 Mexico MXL 1 m031 father 0 0
NA19772 NA19772 0.000884434 NA19772 NA19772 Mexico MXL 1 m031 child NA19771 NA19770
NA19773 NA19773 0.000884434 NA19773 NA19773 Mexico MXL 2 m033 mother 0 0
NA19774 NA19774 0.00176887 NA19774 NA19774 Mexico MXL 1 m033 father 0 0
NA19775 NA19775 0.00117925 NA19775 NA19775 Mexico MXL 0 m033 child NA19774 NA19773
NA19776 NA19776 0.000589623 NA19776 NA19776 Mexico MXL 2 m034 mother 0 0
NA19777 NA19777 0.00176887 NA19777 NA19777 Mexico MXL 1 m034 father 0 0
NA19778 NA19778 0.00353774 NA19778 NA19778 Mexico MXL 1 m034 child NA19777 NA19776
NA19779 NA19779 0.00206368 NA19779 NA19779 Mexico MXL 2 m035 mother 0 0
NA19780 NA19780 0.000589623 NA19780 NA19780 Mexico MXL 1 m035 father 0 0
NA19781 NA19781 0.00147406 NA19781 NA19781 Mexico MXL 0 m035 child NA19780 NA19779
NA19782 NA19782 0.00147406 NA19782 NA19782 Mexico MXL 2 m036 mother 0 0
NA19783 NA19783 0.00147406 NA19783 NA19783 Mexico MXL 1 m036 father 0 0
NA19784 NA19784 0.00176887 NA19784 NA19784 Mexico MXL 1 m036 child NA19783 NA19782
NA19785 NA19785 0.000589623 NA19785 NA19785 Mexico MXL 2 m032 mother 0 0
NA19786 NA19786 0.000294811 NA19786 NA19786 Mexico MXL 1 m032 father 0 0
NA19787 NA19787 0.00176887 NA19787 NA19787 Mexico MXL 1 m032 child NA19786 NA19785
NA19788 NA19788 0.00176887 NA19788 NA19788 Mexico MXL 2 m037 mother 0 0
NA19789 NA19789 0.00235849 NA19789 NA19789 Mexico MXL 1 m037 father 0 0
NA19790 NA19790 0.00147406 NA19790 NA19790 Mexico MXL 0 m037 child NA19789 NA19788
NA19794 NA19794 0.000589623 NA19794 NA19794 Mexico MXL 2 m039 mother 0 0
NA19795 NA19795 0.00147406 NA19795 NA19795 Mexico MXL 1 m039 father 0 0
NA19796 NA19796 0.00117925 NA19796 NA19796 Mexico MXL 1 m039 child NA19795 NA19794
NA19818 NA19818 0.000294811 NA19818 NA19818 Afro-American ASW 1 2418 father 0 0
NA19819 NA19819 0.00206368 NA19819 NA19819 Afro-American ASW 2 2418 mother 0 0
NA19828 NA19828 0.00117925 NA19828 NA19828 Afro-American ASW 1 2418 child NA19818 NA19819
NA19834 NA19834 0.000884434 NA19834 NA19834 Afro-American ASW 1 2424 father 0 0
NA19835 NA19835 0.00176887 NA19835 NA19835 Afro-American ASW 2 2424 mother 0 0
NA19836 NA19836 0.0026533 NA19836 NA19836 Afro-American ASW 0 2424 child NA19834 NA19835
NA19900 NA19900 0.000884434 NA19900 NA19900 Afro-American ASW 1 2425 father 0 0
NA19901 NA19901 0.00206368 NA19901 NA19901 Afro-American ASW 2 2425 mother 0 0
NA19902 NA19902 0.00147406 NA19902 NA19902 Afro-American ASW 0 2425 child NA19900 NA19901
NA19904 NA19904 0.000884434 NA19904 NA19904 Afro-American ASW 1 2426 father 0 0
NA19908 NA19908 0.00117925 NA19908 NA19908 Afro-American ASW 1 2427 father 0 0
NA19909 NA19909 0.00147406 NA19909 NA19909 Afro-American ASW 2 2427 mother 0 0
NA19914 NA19914 0.00147406 NA19914 NA19914 Afro-American ASW 2 2430 mother 0 0
NA19915 NA19915 0.00117925 NA19915 NA19915 Afro-American ASW 1 2430 child 0 NA19914
NA19916 NA19916 0.00648585 NA19916 NA19916 Afro-American ASW 1 2431 father 0 0
NA19917 NA19917 0.000294811 NA19917 NA19917 Afro-American ASW 2 2431 mother 0 0
NA19918 NA19918 0.000884434 NA19918 NA19918 Afro-American ASW 1 2431 child NA19916 NA19917
NA19919 NA19919 0.00206368 NA19919 NA19919 Afro-American ASW 1 2427 child NA19908 NA19909
NA19920 NA19920 0.000294811 NA19920 NA19920 Afro-American ASW 1 2433 father 0 0
NA19921 NA19921 0.00147406 NA19921 NA19921 Afro-American ASW 2 2433 mother 0 0
NA19922 NA19922 0.00117925 NA19922 NA19922 Afro-American ASW 1 2434 father 0 0
NA19923 NA19923 0.000884434 NA19923 NA19923 Afro-American ASW 2 2434 mother 0 0
NA19982 NA19982 0.00383255 NA19982 NA19982 Afro-American ASW 1 2436 father 0 0
NA19983 NA19983 0.00176887 NA19983 NA19983 Afro-American ASW 0 2436 child NA19982 NA19713
NA19984 NA19984 0.00235849 NA19984 NA19984 Afro-American ASW 1 2437a father 0 0
NA19985 NA19985 0.00501179 NA19985 NA19985 Afro-American ASW 2 2437 mother 0 0
NA20126 NA20126 0.00117925 NA20126 NA20126 Afro-American ASW 1 2446 father 0 0
NA20127 NA20127 0.00589623 NA20127 NA20127 Afro-American ASW 2 2446 mother 0 0
NA20128 NA20128 0.00795991 NA20128 NA20128 Afro-American ASW 0 2446 child NA20126 NA20127
NA20129 NA20129 0.00501179 NA20129 NA20129 Afro-American ASW 0 2433 child NA19920 NA19921
NA20276 NA20276 0.000589623 NA20276 NA20276 Afro-American ASW 2 2466 mother 0 0
NA20277 NA20277 0.00294811 NA20277 NA20277 Afro-American ASW 0 2466 child 0 NA20276
NA20278 NA20278 0.000589623 NA20278 NA20278 Afro-American ASW 1 2467 father 0 0
NA20279 NA20279 0.00294811 NA20279 NA20279 Afro-American ASW 1 2467 child NA20278 0
NA20281 NA20281 0.000294811 NA20281 NA20281 Afro-American ASW 1 2469 not_father 0 0
NA20282 NA20282 0.000589623 NA20282 NA20282 Afro-American ASW 2 2469 mother 0 0
NA20284 NA20284 0.00294811 NA20284 NA20284 Afro-American ASW 1 2469 child 0 NA20282
NA20287 NA20287 0.00147406 NA20287 NA20287 Afro-American ASW 2 2470 mother 0 0
NA20288 NA20288 0.00206368 NA20288 NA20288 Afro-American ASW 1 2470 child 0 NA20287
NA20289 NA20289 0.000884434 NA20289 NA20289 Afro-American ASW 2 2471 mother 0 0
NA20290 NA20290 0.00294811 NA20290 NA20290 Afro-American ASW 0 2471 child 0 NA20289
NA20291 NA20291 0.000589623 NA20291 NA20291 Afro-American ASW 1 2472 father 0 0
NA20292 NA20292 0.00176887 NA20292 NA20292 Afro-American ASW 0 2472 child NA20291 0
NA20294 NA20294 0.0026533 NA20294 NA20294 Afro-American ASW 2 2474 mother 0 0
NA20295 NA20295 0.000884434 NA20295 NA20295 Afro-American ASW 1 2474 child 0 NA20294
NA20296 NA20296 0.000884434 NA20296 NA20296 Afro-American ASW 2 2475 mother 0 0
